"ID","Gemeinde_de","Gemeinde_fr","Gemeinde_it","Text_de","Text_fr","Text_it","Tabelle_de","Tabelle_fr","Tabelle_it","Staerkste_Partei"
4401,"Arbon TG","Arbon (TG)","Arbon TG","Die Wahlberechtigten in  Arbon geben der <b>SVP</b> 120 Stimmen, der <b>EVP</b> 104 Stimmen und der <b>weitere</b> 55 Stimmen.<br><br>","NA<br><br>","NA<br><br>","tab_h$tr£$td£SVP$/td£tab_r165tab_r2#547d34tab_r3$td£$b£43.0%$/b£$/td£§+14.3$/td£$/tr£$tr£$td£EVP$/td£tab_r156tab_r2#87bfdctab_r3$td£$b£37.3%$/b£$/td£§+35.0$/td£$/tr£$tr£$td£weitere$/td£tab_r130tab_r2#bebebetab_r3$td£$b£19.7%$/b£$/td£§+19.7$/td£$/tr£$/table£$br£Gültige Wahlzettel: $b£48$/b£$br£Wahlbeteiligung: $b£25.4%$/b£ (-6.3%)","tab_h_fr$tr£$td£UDC$/td£tab_r165tab_r2#547d34tab_r3$td£$b£43.0%$/b£$/td£§+14.3$/td£$/tr£$tr£$td£PEV$/td£tab_r156tab_r2#87bfdctab_r3$td£$b£37.3%$/b£$/td£§+35.0$/td£$/tr£$tr£$td£divers$/td£tab_r130tab_r2#bebebetab_r3$td£$b£19.7%$/b£$/td£§+19.7$/td£$/tr£$/table£$br£Bulletins de vote valables: $b£48$/b£$br£Taux de participation: $b£25.4%$/b£ (-6.3%)","tab_h_it$tr£$td£UDC$/td£tab_r165tab_r2#547d34tab_r3$td£$b£43.0%$/b£$/td£§+14.3$/td£$/tr£$tr£$td£PEV$/td£tab_r156tab_r2#87bfdctab_r3$td£$b£37.3%$/b£$/td£§+35.0$/td£$/tr£$tr£$td£altro$/td£tab_r130tab_r2#bebebetab_r3$td£$b£19.7%$/b£$/td£§+19.7$/td£$/tr£$/table£$br£Schede elettorali valide: $b£48$/b£$br£Tasso di partecipazione: $b£25.4%$/b£ (-6.3%)","SVP"
4406,"Dozwil TG","Dozwil (TG)","Dozwil TG","Die Wahlberechtigten in  Dozwil geben der <b>SVP</b> 120 Stimmen, der <b>EVP</b> 104 Stimmen und der <b>weitere</b> 55 Stimmen.<br><br>","NA<br><br>","NA<br><br>","tab_h$tr£$td£SVP$/td£tab_r165tab_r2#547d34tab_r3$td£$b£43.0%$/b£$/td£§-5.6$/td£$/tr£$tr£$td£EVP$/td£tab_r156tab_r2#87bfdctab_r3$td£$b£37.3%$/b£$/td£§+32.5$/td£$/tr£$tr£$td£weitere$/td£tab_r130tab_r2#bebebetab_r3$td£$b£19.7%$/b£$/td£§+19.7$/td£$/tr£$/table£$br£Gültige Wahlzettel: $b£48$/b£$br£Wahlbeteiligung: $b£25.4%$/b£ (-25.6%)","tab_h_fr$tr£$td£UDC$/td£tab_r165tab_r2#547d34tab_r3$td£$b£43.0%$/b£$/td£§-5.6$/td£$/tr£$tr£$td£PEV$/td£tab_r156tab_r2#87bfdctab_r3$td£$b£37.3%$/b£$/td£§+32.5$/td£$/tr£$tr£$td£divers$/td£tab_r130tab_r2#bebebetab_r3$td£$b£19.7%$/b£$/td£§+19.7$/td£$/tr£$/table£$br£Bulletins de vote valables: $b£48$/b£$br£Taux de participation: $b£25.4%$/b£ (-25.6%)","tab_h_it$tr£$td£UDC$/td£tab_r165tab_r2#547d34tab_r3$td£$b£43.0%$/b£$/td£§-5.6$/td£$/tr£$tr£$td£PEV$/td£tab_r156tab_r2#87bfdctab_r3$td£$b£37.3%$/b£$/td£§+32.5$/td£$/tr£$tr£$td£altro$/td£tab_r130tab_r2#bebebetab_r3$td£$b£19.7%$/b£$/td£§+19.7$/td£$/tr£$/table£$br£Schede elettorali valide: $b£48$/b£$br£Tasso di partecipazione: $b£25.4%$/b£ (-25.6%)","SVP"
4411,"Egnach TG","Egnach (TG)","Egnach TG","In  Egnach sind die drei Parteien mit den meisten Stimmen die <b>SVP</b>, die <b>EVP</b> und die <b>weitere</b>. Sie erzielen 120 Stimmen, 104 Stimmen respektive 55 Stimmen.<br><br>","NA<br><br>","NA<br><br>","tab_h$tr£$td£SVP$/td£tab_r165tab_r2#547d34tab_r3$td£$b£43.0%$/b£$/td£§+4.1$/td£$/tr£$tr£$td£EVP$/td£tab_r156tab_r2#87bfdctab_r3$td£$b£37.3%$/b£$/td£§+33.3$/td£$/tr£$tr£$td£weitere$/td£tab_r130tab_r2#bebebetab_r3$td£$b£19.7%$/b£$/td£§+19.7$/td£$/tr£$/table£$br£Gültige Wahlzettel: $b£48$/b£$br£Wahlbeteiligung: $b£25.4%$/b£ (-21.9%)","tab_h_fr$tr£$td£UDC$/td£tab_r165tab_r2#547d34tab_r3$td£$b£43.0%$/b£$/td£§+4.1$/td£$/tr£$tr£$td£PEV$/td£tab_r156tab_r2#87bfdctab_r3$td£$b£37.3%$/b£$/td£§+33.3$/td£$/tr£$tr£$td£divers$/td£tab_r130tab_r2#bebebetab_r3$td£$b£19.7%$/b£$/td£§+19.7$/td£$/tr£$/table£$br£Bulletins de vote valables: $b£48$/b£$br£Taux de participation: $b£25.4%$/b£ (-21.9%)","tab_h_it$tr£$td£UDC$/td£tab_r165tab_r2#547d34tab_r3$td£$b£43.0%$/b£$/td£§+4.1$/td£$/tr£$tr£$td£PEV$/td£tab_r156tab_r2#87bfdctab_r3$td£$b£37.3%$/b£$/td£§+33.3$/td£$/tr£$tr£$td£altro$/td£tab_r130tab_r2#bebebetab_r3$td£$b£19.7%$/b£$/td£§+19.7$/td£$/tr£$/table£$br£Schede elettorali valide: $b£48$/b£$br£Tasso di partecipazione: $b£25.4%$/b£ (-21.9%)","SVP"
4416,"Hefenhofen TG","Hefenhofen (TG)","Hefenhofen TG","In  Hefenhofen vereinigen die <b>SVP</b>, die <b>EVP</b> und die <b>weitere</b> die meisten Wählerstimmen auf sich. Sie erzielen 120 Stimmen, 104 Stimmen respektive 55 Stimmen.<br><br>","NA<br><br>","NA<br><br>","tab_h$tr£$td£SVP$/td£tab_r165tab_r2#547d34tab_r3$td£$b£43.0%$/b£$/td£§+2.6$/td£$/tr£$tr£$td£EVP$/td£tab_r156tab_r2#87bfdctab_r3$td£$b£37.3%$/b£$/td£§+33.3$/td£$/tr£$tr£$td£weitere$/td£tab_r130tab_r2#bebebetab_r3$td£$b£19.7%$/b£$/td£§+19.7$/td£$/tr£$/table£$br£Gültige Wahlzettel: $b£48$/b£$br£Wahlbeteiligung: $b£25.4%$/b£ (-13.6%)","tab_h_fr$tr£$td£UDC$/td£tab_r165tab_r2#547d34tab_r3$td£$b£43.0%$/b£$/td£§+2.6$/td£$/tr£$tr£$td£PEV$/td£tab_r156tab_r2#87bfdctab_r3$td£$b£37.3%$/b£$/td£§+33.3$/td£$/tr£$tr£$td£divers$/td£tab_r130tab_r2#bebebetab_r3$td£$b£19.7%$/b£$/td£§+19.7$/td£$/tr£$/table£$br£Bulletins de vote valables: $b£48$/b£$br£Taux de participation: $b£25.4%$/b£ (-13.6%)","tab_h_it$tr£$td£UDC$/td£tab_r165tab_r2#547d34tab_r3$td£$b£43.0%$/b£$/td£§+2.6$/td£$/tr£$tr£$td£PEV$/td£tab_r156tab_r2#87bfdctab_r3$td£$b£37.3%$/b£$/td£§+33.3$/td£$/tr£$tr£$td£altro$/td£tab_r130tab_r2#bebebetab_r3$td£$b£19.7%$/b£$/td£§+19.7$/td£$/tr£$/table£$br£Schede elettorali valide: $b£48$/b£$br£Tasso di partecipazione: $b£25.4%$/b£ (-13.6%)","SVP"
4421,"Horn TG","Horn (TG)","Horn TG","Die Wahlberechtigten der Gemeinde Horn verteilen die meisten ihrer Stimmen an die folgenden drei Parteien: Die <b>SVP</b> erhielt 120 Stimmen, die <b>EVP</b> 104 Stimmen und die <b>weitere</b> 55 Stimmen.<br><br>","NA<br><br>","NA<br><br>","tab_h$tr£$td£SVP$/td£tab_r165tab_r2#547d34tab_r3$td£$b£43.0%$/b£$/td£§+10.4$/td£$/tr£$tr£$td£EVP$/td£tab_r156tab_r2#87bfdctab_r3$td£$b£37.3%$/b£$/td£§+36.1$/td£$/tr£$tr£$td£weitere$/td£tab_r130tab_r2#bebebetab_r3$td£$b£19.7%$/b£$/td£§+19.7$/td£$/tr£$/table£$br£Gültige Wahlzettel: $b£48$/b£$br£Wahlbeteiligung: $b£25.4%$/b£ (-14.4%)","tab_h_fr$tr£$td£UDC$/td£tab_r165tab_r2#547d34tab_r3$td£$b£43.0%$/b£$/td£§+10.4$/td£$/tr£$tr£$td£PEV$/td£tab_r156tab_r2#87bfdctab_r3$td£$b£37.3%$/b£$/td£§+36.1$/td£$/tr£$tr£$td£divers$/td£tab_r130tab_r2#bebebetab_r3$td£$b£19.7%$/b£$/td£§+19.7$/td£$/tr£$/table£$br£Bulletins de vote valables: $b£48$/b£$br£Taux de participation: $b£25.4%$/b£ (-14.4%)","tab_h_it$tr£$td£UDC$/td£tab_r165tab_r2#547d34tab_r3$td£$b£43.0%$/b£$/td£§+10.4$/td£$/tr£$tr£$td£PEV$/td£tab_r156tab_r2#87bfdctab_r3$td£$b£37.3%$/b£$/td£§+36.1$/td£$/tr£$tr£$td£altro$/td£tab_r130tab_r2#bebebetab_r3$td£$b£19.7%$/b£$/td£§+19.7$/td£$/tr£$/table£$br£Schede elettorali valide: $b£48$/b£$br£Tasso di partecipazione: $b£25.4%$/b£ (-14.4%)","SVP"
4426,"Kesswil TG","Kesswil (TG)","Kesswil TG","Bei der Stimmenauszählung in Kesswil gibt es für die <b>SVP</b> 120 Stimmen und für die <b>EVP</b> 104 Stimmen. Die <b>weitere</b> kommt auf 55 Stimmen.<br><br>","NA<br><br>","NA<br><br>","tab_h$tr£$td£SVP$/td£tab_r165tab_r2#547d34tab_r3$td£$b£43.0%$/b£$/td£§+8.2$/td£$/tr£$tr£$td£EVP$/td£tab_r156tab_r2#87bfdctab_r3$td£$b£37.3%$/b£$/td£§+32.1$/td£$/tr£$tr£$td£weitere$/td£tab_r130tab_r2#bebebetab_r3$td£$b£19.7%$/b£$/td£§+19.7$/td£$/tr£$/table£$br£Gültige Wahlzettel: $b£48$/b£$br£Wahlbeteiligung: $b£25.4%$/b£ (-30.6%)","tab_h_fr$tr£$td£UDC$/td£tab_r165tab_r2#547d34tab_r3$td£$b£43.0%$/b£$/td£§+8.2$/td£$/tr£$tr£$td£PEV$/td£tab_r156tab_r2#87bfdctab_r3$td£$b£37.3%$/b£$/td£§+32.1$/td£$/tr£$tr£$td£divers$/td£tab_r130tab_r2#bebebetab_r3$td£$b£19.7%$/b£$/td£§+19.7$/td£$/tr£$/table£$br£Bulletins de vote valables: $b£48$/b£$br£Taux de participation: $b£25.4%$/b£ (-30.6%)","tab_h_it$tr£$td£UDC$/td£tab_r165tab_r2#547d34tab_r3$td£$b£43.0%$/b£$/td£§+8.2$/td£$/tr£$tr£$td£PEV$/td£tab_r156tab_r2#87bfdctab_r3$td£$b£37.3%$/b£$/td£§+32.1$/td£$/tr£$tr£$td£altro$/td£tab_r130tab_r2#bebebetab_r3$td£$b£19.7%$/b£$/td£§+19.7$/td£$/tr£$/table£$br£Schede elettorali valide: $b£48$/b£$br£Tasso di partecipazione: $b£25.4%$/b£ (-30.6%)","SVP"
4431,"Roggwil TG","Roggwil (TG)","Roggwil TG","Bei der Stimmenauszählung in Roggwil TG gibt es für die <b>SVP</b> 120 Stimmen und für die <b>EVP</b> 104 Stimmen. Die <b>weitere</b> kommt auf 55 Stimmen.<br><br>","NA<br><br>","NA<br><br>","tab_h$tr£$td£SVP$/td£tab_r165tab_r2#547d34tab_r3$td£$b£43.0%$/b£$/td£§+6.6$/td£$/tr£$tr£$td£EVP$/td£tab_r156tab_r2#87bfdctab_r3$td£$b£37.3%$/b£$/td£§+36.1$/td£$/tr£$tr£$td£weitere$/td£tab_r130tab_r2#bebebetab_r3$td£$b£19.7%$/b£$/td£§+19.7$/td£$/tr£$/table£$br£Gültige Wahlzettel: $b£48$/b£$br£Wahlbeteiligung: $b£25.4%$/b£ (-15.1%)","tab_h_fr$tr£$td£UDC$/td£tab_r165tab_r2#547d34tab_r3$td£$b£43.0%$/b£$/td£§+6.6$/td£$/tr£$tr£$td£PEV$/td£tab_r156tab_r2#87bfdctab_r3$td£$b£37.3%$/b£$/td£§+36.1$/td£$/tr£$tr£$td£divers$/td£tab_r130tab_r2#bebebetab_r3$td£$b£19.7%$/b£$/td£§+19.7$/td£$/tr£$/table£$br£Bulletins de vote valables: $b£48$/b£$br£Taux de participation: $b£25.4%$/b£ (-15.1%)","tab_h_it$tr£$td£UDC$/td£tab_r165tab_r2#547d34tab_r3$td£$b£43.0%$/b£$/td£§+6.6$/td£$/tr£$tr£$td£PEV$/td£tab_r156tab_r2#87bfdctab_r3$td£$b£37.3%$/b£$/td£§+36.1$/td£$/tr£$tr£$td£altro$/td£tab_r130tab_r2#bebebetab_r3$td£$b£19.7%$/b£$/td£§+19.7$/td£$/tr£$/table£$br£Schede elettorali valide: $b£48$/b£$br£Tasso di partecipazione: $b£25.4%$/b£ (-15.1%)","SVP"
4436,"Romanshorn TG","Romanshorn (TG)","Romanshorn TG","Die Wählerinnen und Wähler von  Romanshorn stimmen am meisten für <b>SVP</b> (120 Stimmen), gefolgt von der <b>EVP</b> (104 Stimmen) und der <b>weitere</b> (55 Stimmen).<br><br>","NA<br><br>","NA<br><br>","tab_h$tr£$td£SVP$/td£tab_r165tab_r2#547d34tab_r3$td£$b£43.0%$/b£$/td£§+13.2$/td£$/tr£$tr£$td£EVP$/td£tab_r156tab_r2#87bfdctab_r3$td£$b£37.3%$/b£$/td£§+33.9$/td£$/tr£$tr£$td£weitere$/td£tab_r130tab_r2#bebebetab_r3$td£$b£19.7%$/b£$/td£§+19.7$/td£$/tr£$/table£$br£Gültige Wahlzettel: $b£48$/b£$br£Wahlbeteiligung: $b£25.4%$/b£ (-12.4%)","tab_h_fr$tr£$td£UDC$/td£tab_r165tab_r2#547d34tab_r3$td£$b£43.0%$/b£$/td£§+13.2$/td£$/tr£$tr£$td£PEV$/td£tab_r156tab_r2#87bfdctab_r3$td£$b£37.3%$/b£$/td£§+33.9$/td£$/tr£$tr£$td£divers$/td£tab_r130tab_r2#bebebetab_r3$td£$b£19.7%$/b£$/td£§+19.7$/td£$/tr£$/table£$br£Bulletins de vote valables: $b£48$/b£$br£Taux de participation: $b£25.4%$/b£ (-12.4%)","tab_h_it$tr£$td£UDC$/td£tab_r165tab_r2#547d34tab_r3$td£$b£43.0%$/b£$/td£§+13.2$/td£$/tr£$tr£$td£PEV$/td£tab_r156tab_r2#87bfdctab_r3$td£$b£37.3%$/b£$/td£§+33.9$/td£$/tr£$tr£$td£altro$/td£tab_r130tab_r2#bebebetab_r3$td£$b£19.7%$/b£$/td£§+19.7$/td£$/tr£$/table£$br£Schede elettorali valide: $b£48$/b£$br£Tasso di partecipazione: $b£25.4%$/b£ (-12.4%)","SVP"
4441,"Salmsach TG","Salmsach (TG)","Salmsach TG","Die Wählerinnen und Wähler von  Salmsach stimmen am meisten für <b>SVP</b> (120 Stimmen), gefolgt von der <b>EVP</b> (104 Stimmen) und der <b>weitere</b> (55 Stimmen).<br><br>","NA<br><br>","NA<br><br>","tab_h$tr£$td£SVP$/td£tab_r165tab_r2#547d34tab_r3$td£$b£43.0%$/b£$/td£§+10.5$/td£$/tr£$tr£$td£EVP$/td£tab_r156tab_r2#87bfdctab_r3$td£$b£37.3%$/b£$/td£§+34.6$/td£$/tr£$tr£$td£weitere$/td£tab_r130tab_r2#bebebetab_r3$td£$b£19.7%$/b£$/td£§+19.7$/td£$/tr£$/table£$br£Gültige Wahlzettel: $b£48$/b£$br£Wahlbeteiligung: $b£24.4%$/b£ (-12.8%)","tab_h_fr$tr£$td£UDC$/td£tab_r165tab_r2#547d34tab_r3$td£$b£43.0%$/b£$/td£§+10.5$/td£$/tr£$tr£$td£PEV$/td£tab_r156tab_r2#87bfdctab_r3$td£$b£37.3%$/b£$/td£§+34.6$/td£$/tr£$tr£$td£divers$/td£tab_r130tab_r2#bebebetab_r3$td£$b£19.7%$/b£$/td£§+19.7$/td£$/tr£$/table£$br£Bulletins de vote valables: $b£48$/b£$br£Taux de participation: $b£24.4%$/b£ (-12.8%)","tab_h_it$tr£$td£UDC$/td£tab_r165tab_r2#547d34tab_r3$td£$b£43.0%$/b£$/td£§+10.5$/td£$/tr£$tr£$td£PEV$/td£tab_r156tab_r2#87bfdctab_r3$td£$b£37.3%$/b£$/td£§+34.6$/td£$/tr£$tr£$td£altro$/td£tab_r130tab_r2#bebebetab_r3$td£$b£19.7%$/b£$/td£§+19.7$/td£$/tr£$/table£$br£Schede elettorali valide: $b£48$/b£$br£Tasso di partecipazione: $b£24.4%$/b£ (-12.8%)","SVP"
4446,"Sommeri TG","Sommeri (TG)","Sommeri TG","Die Stimmberechtigten der Gemeinde  Sommeri geben am meisten Stimmen der <b>SVP</b> (120 Stimmen). Dahinter folgen die <b>EVP</b> (104 Stimmen) und die <b>weitere</b> (55 Stimmen).<br><br>","NA<br><br>","NA<br><br>","tab_h$tr£$td£SVP$/td£tab_r165tab_r2#547d34tab_r3$td£$b£43.0%$/b£$/td£§-7.4$/td£$/tr£$tr£$td£EVP$/td£tab_r156tab_r2#87bfdctab_r3$td£$b£37.3%$/b£$/td£§+32.8$/td£$/tr£$tr£$td£weitere$/td£tab_r130tab_r2#bebebetab_r3$td£$b£19.7%$/b£$/td£§+19.7$/td£$/tr£$/table£$br£Gültige Wahlzettel: $b£48$/b£$br£Wahlbeteiligung: $b£25.4%$/b£ (-20.2%)","tab_h_fr$tr£$td£UDC$/td£tab_r165tab_r2#547d34tab_r3$td£$b£43.0%$/b£$/td£§-7.4$/td£$/tr£$tr£$td£PEV$/td£tab_r156tab_r2#87bfdctab_r3$td£$b£37.3%$/b£$/td£§+32.8$/td£$/tr£$tr£$td£divers$/td£tab_r130tab_r2#bebebetab_r3$td£$b£19.7%$/b£$/td£§+19.7$/td£$/tr£$/table£$br£Bulletins de vote valables: $b£48$/b£$br£Taux de participation: $b£25.4%$/b£ (-20.2%)","tab_h_it$tr£$td£UDC$/td£tab_r165tab_r2#547d34tab_r3$td£$b£43.0%$/b£$/td£§-7.4$/td£$/tr£$tr£$td£PEV$/td£tab_r156tab_r2#87bfdctab_r3$td£$b£37.3%$/b£$/td£§+32.8$/td£$/tr£$tr£$td£altro$/td£tab_r130tab_r2#bebebetab_r3$td£$b£19.7%$/b£$/td£§+19.7$/td£$/tr£$/table£$br£Schede elettorali valide: $b£48$/b£$br£Tasso di partecipazione: $b£25.4%$/b£ (-20.2%)","SVP"
