"ID","Gemeinde_de","Gemeinde_fr","Gemeinde_it","Text_de","Text_fr","Text_it","Tabelle_de","Tabelle_fr","Tabelle_it","Staerkste_Partei"
3001,"Herisau AR","Herisau (AR)","Herisau AR","In Herisau kann die <b>SVP</b> mit 64,7 Prozent den Sieg für sich beanspruchen, während die <b>FDP</b> mit ihrem Kandidaten oder ihrer Kandidatin 33,5 Prozent verbucht.<br><br>","Le candidat ou la candidate du <b>UDC</b> termine en première position à Herisau avec 2328, suivi par le candidat ou la candidate du <b><b>PL</b>R</b> avec 1207 voix.<br><br>","La persona candidata del partito <b>UDC</b> finisce primo a Herisau con 2328 voti. Quella del partito <b>PLR</b> si classifica secondo con 1207 voti.<br><br>","tab_h$tr£$td£SVP$/td£tab_r197tab_r2#547d34tab_r3$td£$b£64.7%$/b£$/td£§+21.9$/td£$/tr£$tr£$td£FDP$/td£tab_r150tab_r2#6268AFtab_r3$td£$b£33.5%$/b£$/td£§+4.5$/td£$/tr£$/table£$br£Gültige Wahlzettel: $b£3'598$/b£$br£Wahlbeteiligung: $b£35.8%$/b£ (-6.5%)","tab_h_fr$tr£$td£UDC$/td£tab_r197tab_r2#547d34tab_r3$td£$b£64.7%$/b£$/td£§+21.9$/td£$/tr£$tr£$td£PLR$/td£tab_r150tab_r2#6268AFtab_r3$td£$b£33.5%$/b£$/td£§+4.5$/td£$/tr£$/table£$br£Bulletins de vote valables: $b£3'598$/b£$br£Taux de participation: $b£35.8%$/b£ (-6.5%)","tab_h_it$tr£$td£UDC$/td£tab_r197tab_r2#547d34tab_r3$td£$b£64.7%$/b£$/td£§+21.9$/td£$/tr£$tr£$td£PLR$/td£tab_r150tab_r2#6268AFtab_r3$td£$b£33.5%$/b£$/td£§+4.5$/td£$/tr£$/table£$br£Schede elettorali valide: $b£3'598$/b£$br£Tasso di partecipazione: $b£35.8%$/b£ (-6.5%)","SVP"
3002,"Hundwil AR","Hundwil (AR)","Hundwil AR","In Hundwil zieht der Kandidat oder die Kandidatin der <b>SVP</b> die meisten Stimmen auf sich, und zwar 212. Die <b>FDP</b> kommt mit ihrem Bewerber respektive ihrer Bewerberin auf 61 Stimmen.<br><br>","L'<b>UDC</b> peut revendiquer la victoire à Hundwil avec 76,5 % des voix, tandis que le <b><b>PL</b>R</b> réunit avec son candidat ou sa candidate 22 %.<br><br>","Il partito <b>UDC</b> vince a Hundwil con il 76,5% dei voti. Il partito <b>PLR</b> raggiunge il 22% dei voti.<br><br>","tab_h$tr£$td£SVP$/td£tab_r1115tab_r2#547d34tab_r3$td£$b£76.5%$/b£$/td£§+11.7$/td£$/tr£$tr£$td£FDP$/td£tab_r133tab_r2#6268AFtab_r3$td£$b£22.0%$/b£$/td£§+0.6$/td£$/tr£$/table£$br£Gültige Wahlzettel: $b£277$/b£$br£Wahlbeteiligung: $b£38.5%$/b£ (-2.9%)","tab_h_fr$tr£$td£UDC$/td£tab_r1115tab_r2#547d34tab_r3$td£$b£76.5%$/b£$/td£§+11.7$/td£$/tr£$tr£$td£PLR$/td£tab_r133tab_r2#6268AFtab_r3$td£$b£22.0%$/b£$/td£§+0.6$/td£$/tr£$/table£$br£Bulletins de vote valables: $b£277$/b£$br£Taux de participation: $b£38.5%$/b£ (-2.9%)","tab_h_it$tr£$td£UDC$/td£tab_r1115tab_r2#547d34tab_r3$td£$b£76.5%$/b£$/td£§+11.7$/td£$/tr£$tr£$td£PLR$/td£tab_r133tab_r2#6268AFtab_r3$td£$b£22.0%$/b£$/td£§+0.6$/td£$/tr£$/table£$br£Schede elettorali valide: $b£277$/b£$br£Tasso di partecipazione: $b£38.5%$/b£ (-2.9%)","SVP"
3003,"Schönengrund AR","Schönengrund (AR)","Schönengrund AR","Mit 70,2 Prozent der Stimmen steht in Schönengrund die Kandidatin respektive der Kandidat der <b>SVP</b> an der Spitze. Die <b>FDP</b> sammelt mit ihrem Bewerber oder ihrer Bewerberin 28,7 Prozent.<br><br>","Le candidat ou la candidate du <b>UDC</b> termine en première position à Schönengrund avec 125, suivi par le candidat ou la candidate du <b><b>PL</b>R</b> avec 51 voix.<br><br>","La persona candidata del partito <b>UDC</b> si classifica al primo posto a Schönengrund con 125 voti. la persona candidata del partito <b>PLR</b> ottiene 51 voti.<br><br>","tab_h$tr£$td£SVP$/td£tab_r1105tab_r2#547d34tab_r3$td£$b£70.2%$/b£$/td£§+9.3$/td£$/tr£$tr£$td£FDP$/td£tab_r143tab_r2#6268AFtab_r3$td£$b£28.7%$/b£$/td£§+1.3$/td£$/tr£$/table£$br£Gültige Wahlzettel: $b£178$/b£$br£Wahlbeteiligung: $b£45.3%$/b£ (-3.4%)","tab_h_fr$tr£$td£UDC$/td£tab_r1105tab_r2#547d34tab_r3$td£$b£70.2%$/b£$/td£§+9.3$/td£$/tr£$tr£$td£PLR$/td£tab_r143tab_r2#6268AFtab_r3$td£$b£28.7%$/b£$/td£§+1.3$/td£$/tr£$/table£$br£Bulletins de vote valables: $b£178$/b£$br£Taux de participation: $b£45.3%$/b£ (-3.4%)","tab_h_it$tr£$td£UDC$/td£tab_r1105tab_r2#547d34tab_r3$td£$b£70.2%$/b£$/td£§+9.3$/td£$/tr£$tr£$td£PLR$/td£tab_r143tab_r2#6268AFtab_r3$td£$b£28.7%$/b£$/td£§+1.3$/td£$/tr£$/table£$br£Schede elettorali valide: $b£178$/b£$br£Tasso di partecipazione: $b£45.3%$/b£ (-3.4%)","SVP"
3004,"Schwellbrunn AR","Schwellbrunn (AR)","Schwellbrunn AR","In Schwellbrunn erreicht die Kandidatin respektive der Kandidat der <b>SVP</b> mit 395 am meisten Stimmen. Dahinter folgt der respektive die Kandidierende der <b>FDP</b> mit 173 Stimmen.<br><br>","Le candidat ou la candidate du <b>UDC</b> obtient le plus grand nombre de voix (395) à Schwellbrunn. Le <b><b>PL</b>R</b> obtient 173 voix avec son candidat ou sa candidate.<br><br>","La persona candidata del partito <b>UDC</b> finisce prima a Schwellbrunn con il 67,8% dei voti. Il partito <b>PLR</b> ottiene il 29,7% dei voti con la sua persona candidata.<br><br>","tab_h$tr£$td£SVP$/td£tab_r1102tab_r2#547d34tab_r3$td£$b£67.8%$/b£$/td£§+6.2$/td£$/tr£$tr£$td£FDP$/td£tab_r145tab_r2#6268AFtab_r3$td£$b£29.7%$/b£$/td£§+9.0$/td£$/tr£$/table£$br£Gültige Wahlzettel: $b£583$/b£$br£Wahlbeteiligung: $b£50.9%$/b£ (+4.8%)","tab_h_fr$tr£$td£UDC$/td£tab_r1102tab_r2#547d34tab_r3$td£$b£67.8%$/b£$/td£§+6.2$/td£$/tr£$tr£$td£PLR$/td£tab_r145tab_r2#6268AFtab_r3$td£$b£29.7%$/b£$/td£§+9.0$/td£$/tr£$/table£$br£Bulletins de vote valables: $b£583$/b£$br£Taux de participation: $b£50.9%$/b£ (+4.8%)","tab_h_it$tr£$td£UDC$/td£tab_r1102tab_r2#547d34tab_r3$td£$b£67.8%$/b£$/td£§+6.2$/td£$/tr£$tr£$td£PLR$/td£tab_r145tab_r2#6268AFtab_r3$td£$b£29.7%$/b£$/td£§+9.0$/td£$/tr£$/table£$br£Schede elettorali valide: $b£583$/b£$br£Tasso di partecipazione: $b£50.9%$/b£ (+4.8%)","SVP"
3005,"Stein AR","Stein (AR)","Stein AR","Der Kandidat oder die Kandidatin der <b>SVP</b> setzt sich in Stein AR mit einem Anteil von 55,1 Prozent der Stimmen an die Spitze. Die <b>FDP</b> macht mit ihrem Kandidaten oder ihrer Kandidatin 44,3 Prozent.<br><br>","Le candidat ou la candidate du <b>UDC</b> se classe au premier rang à Stein (AR) avec 286 voix. Le candidat ou la candidate du <b><b>PL</b>R</b> obtient 230 voix.<br><br>","La persona candidata del partito <b>UDC</b> finisce prima a Stein AR con il 55,1% dei voti. Il partito <b>PLR</b> ottiene il 44,3% dei voti con la sua persona candidata.<br><br>","tab_h$tr£$td£SVP$/td£tab_r183tab_r2#547d34tab_r3$td£$b£55.1%$/b£$/td£§+16.2$/td£$/tr£$tr£$td£FDP$/td£tab_r166tab_r2#6268AFtab_r3$td£$b£44.3%$/b£$/td£§+10.4$/td£$/tr£$/table£$br£Gültige Wahlzettel: $b£519$/b£$br£Wahlbeteiligung: $b£49.8%$/b£ (-5.3%)","tab_h_fr$tr£$td£UDC$/td£tab_r183tab_r2#547d34tab_r3$td£$b£55.1%$/b£$/td£§+16.2$/td£$/tr£$tr£$td£PLR$/td£tab_r166tab_r2#6268AFtab_r3$td£$b£44.3%$/b£$/td£§+10.4$/td£$/tr£$/table£$br£Bulletins de vote valables: $b£519$/b£$br£Taux de participation: $b£49.8%$/b£ (-5.3%)","tab_h_it$tr£$td£UDC$/td£tab_r183tab_r2#547d34tab_r3$td£$b£55.1%$/b£$/td£§+16.2$/td£$/tr£$tr£$td£PLR$/td£tab_r166tab_r2#6268AFtab_r3$td£$b£44.3%$/b£$/td£§+10.4$/td£$/tr£$/table£$br£Schede elettorali valide: $b£519$/b£$br£Tasso di partecipazione: $b£49.8%$/b£ (-5.3%)","SVP"
3006,"Urnäsch AR","Urnäsch (AR)","Urnäsch AR","In Urnäsch erreicht die Kandidatin respektive der Kandidat der <b>SVP</b> mit 475 am meisten Stimmen. Dahinter folgt der respektive die Kandidierende der <b>FDP</b> mit 185 Stimmen.<br><br>","Le candidat ou la candidate du <b>UDC</b> se classe en tête à Urnäsch avec 71 % des voix. La formation est suivi du candidat ou de la candidate du <b><b>PL</b>R</b> avec une part électorale de 27,7 %.<br><br>","La persona candidata del partito <b>UDC</b> finisce prima a Urnäsch con il 71% dei voti. Il partito <b>PLR</b> ottiene il 27,7% dei voti con la sua persona candidata.<br><br>","tab_h$tr£$td£SVP$/td£tab_r1107tab_r2#547d34tab_r3$td£$b£71.0%$/b£$/td£§+15.0$/td£$/tr£$tr£$td£FDP$/td£tab_r141tab_r2#6268AFtab_r3$td£$b£27.7%$/b£$/td£§+0.1$/td£$/tr£$/table£$br£Gültige Wahlzettel: $b£669$/b£$br£Wahlbeteiligung: $b£41.1%$/b£ (-5.2%)","tab_h_fr$tr£$td£UDC$/td£tab_r1107tab_r2#547d34tab_r3$td£$b£71.0%$/b£$/td£§+15.0$/td£$/tr£$tr£$td£PLR$/td£tab_r141tab_r2#6268AFtab_r3$td£$b£27.7%$/b£$/td£§+0.1$/td£$/tr£$/table£$br£Bulletins de vote valables: $b£669$/b£$br£Taux de participation: $b£41.1%$/b£ (-5.2%)","tab_h_it$tr£$td£UDC$/td£tab_r1107tab_r2#547d34tab_r3$td£$b£71.0%$/b£$/td£§+15.0$/td£$/tr£$tr£$td£PLR$/td£tab_r141tab_r2#6268AFtab_r3$td£$b£27.7%$/b£$/td£§+0.1$/td£$/tr£$/table£$br£Schede elettorali valide: $b£669$/b£$br£Tasso di partecipazione: $b£41.1%$/b£ (-5.2%)","SVP"
3007,"Waldstatt AR","Waldstatt (AR)","Waldstatt AR","Mit 398 Stimmen liegt in Waldstatt der Kandidat beziehungsweise die Kandidatin der <b>SVP</b> an der Spitze. Auf dem zweiten Rang landet mit 223 Stimmen der Bewerber/die Bewerberin der <b>FDP</b>.<br><br>","Le candidat ou la candidate du <b>UDC</b> termine en tête à Waldstatt avec 398 voix. Le candidat ou la candidate du <b><b>PL</b>R</b> se classe deuxième avec 223 voix.<br><br>","Con una percentuale del 63,3%, la persona candidata del partito <b>UDC</b> vince a Waldstatt. Il partito <b>PLR</b> ottiene il 35,5% dei voti con la sua persona candidata.<br><br>","tab_h$tr£$td£SVP$/td£tab_r195tab_r2#547d34tab_r3$td£$b£63.3%$/b£$/td£§+17.7$/td£$/tr£$tr£$td£FDP$/td£tab_r153tab_r2#6268AFtab_r3$td£$b£35.5%$/b£$/td£§+0.3$/td£$/tr£$/table£$br£Gültige Wahlzettel: $b£629$/b£$br£Wahlbeteiligung: $b£50.1%$/b£ (-3.8%)","tab_h_fr$tr£$td£UDC$/td£tab_r195tab_r2#547d34tab_r3$td£$b£63.3%$/b£$/td£§+17.7$/td£$/tr£$tr£$td£PLR$/td£tab_r153tab_r2#6268AFtab_r3$td£$b£35.5%$/b£$/td£§+0.3$/td£$/tr£$/table£$br£Bulletins de vote valables: $b£629$/b£$br£Taux de participation: $b£50.1%$/b£ (-3.8%)","tab_h_it$tr£$td£UDC$/td£tab_r195tab_r2#547d34tab_r3$td£$b£63.3%$/b£$/td£§+17.7$/td£$/tr£$tr£$td£PLR$/td£tab_r153tab_r2#6268AFtab_r3$td£$b£35.5%$/b£$/td£§+0.3$/td£$/tr£$/table£$br£Schede elettorali valide: $b£629$/b£$br£Tasso di partecipazione: $b£50.1%$/b£ (-3.8%)","SVP"
3021,"Bühler AR","Bühler (AR)","Bühler AR","Mit einem Stimmenanteil von 49,5 Prozent obsiegt in der Gemeinde Bühler die Kandidatin respektive der Kandidat der <b>SVP</b>. Die <b>FDP</b> erhält mit ihrer Bewerberin respektive ihrem Bewerber noch 48,8 Prozent der Stimmen.<br><br>","Avec 232, le candidat ou la candidate du <b>UDC</b> arrive en tête dans la comme de Bühler. Le candidat ou la candidate du <b><b>PL</b>R</b> arrive en deuxième position (229 voix).<br><br>","La persona candidata del partito <b>UDC</b> finisce prima a Bühler con il 49,5% dei voti. Il partito <b>PLR</b> ottiene il 48,8% dei voti con la sua persona candidata.<br><br>","tab_h$tr£$td£SVP$/td£tab_r174tab_r2#547d34tab_r3$td£$b£49.5%$/b£$/td£§+7.7$/td£$/tr£$tr£$td£FDP$/td£tab_r173tab_r2#6268AFtab_r3$td£$b£48.8%$/b£$/td£§+15.0$/td£$/tr£$/table£$br£Gültige Wahlzettel: $b£469$/b£$br£Wahlbeteiligung: $b£42.9%$/b£ (-3.2%)","tab_h_fr$tr£$td£UDC$/td£tab_r174tab_r2#547d34tab_r3$td£$b£49.5%$/b£$/td£§+7.7$/td£$/tr£$tr£$td£PLR$/td£tab_r173tab_r2#6268AFtab_r3$td£$b£48.8%$/b£$/td£§+15.0$/td£$/tr£$/table£$br£Bulletins de vote valables: $b£469$/b£$br£Taux de participation: $b£42.9%$/b£ (-3.2%)","tab_h_it$tr£$td£UDC$/td£tab_r174tab_r2#547d34tab_r3$td£$b£49.5%$/b£$/td£§+7.7$/td£$/tr£$tr£$td£PLR$/td£tab_r173tab_r2#6268AFtab_r3$td£$b£48.8%$/b£$/td£§+15.0$/td£$/tr£$/table£$br£Schede elettorali valide: $b£469$/b£$br£Tasso di partecipazione: $b£42.9%$/b£ (-3.2%)","SVP"
3022,"Gais AR","Gais (AR)","Gais AR","Mit 523 Stimmen liegt in Gais der Kandidat beziehungsweise die Kandidatin der <b>FDP</b> an der Spitze. Auf dem zweiten Rang landet mit 446 Stimmen der Bewerber/die Bewerberin der <b>SVP</b>.<br><br>","Le <b><b>PL</b>R</b> peut revendiquer la victoire à Gais avec 52,9 % des voix, tandis que l'<b>UDC</b> réunit avec son candidat ou sa candidate 45,1 %.<br><br>","La persona candidata del partito <b>PLR</b> ottiene il miglior punteggio con 523 voti a Gais. È seguita da quella del partito <b>UDC</b> con 446 voti.<br><br>","tab_h$tr£$td£FDP$/td£tab_r179tab_r2#6268AFtab_r3$td£$b£52.9%$/b£$/td£§+19.7$/td£$/tr£$tr£$td£SVP$/td£tab_r168tab_r2#547d34tab_r3$td£$b£45.1%$/b£$/td£§+7.4$/td£$/tr£$/table£$br£Gültige Wahlzettel: $b£988$/b£$br£Wahlbeteiligung: $b£45.3%$/b£ (-4.9%)","tab_h_fr$tr£$td£PLR$/td£tab_r179tab_r2#6268AFtab_r3$td£$b£52.9%$/b£$/td£§+19.7$/td£$/tr£$tr£$td£UDC$/td£tab_r168tab_r2#547d34tab_r3$td£$b£45.1%$/b£$/td£§+7.4$/td£$/tr£$/table£$br£Bulletins de vote valables: $b£988$/b£$br£Taux de participation: $b£45.3%$/b£ (-4.9%)","tab_h_it$tr£$td£PLR$/td£tab_r179tab_r2#6268AFtab_r3$td£$b£52.9%$/b£$/td£§+19.7$/td£$/tr£$tr£$td£UDC$/td£tab_r168tab_r2#547d34tab_r3$td£$b£45.1%$/b£$/td£§+7.4$/td£$/tr£$/table£$br£Schede elettorali valide: $b£988$/b£$br£Tasso di partecipazione: $b£45.3%$/b£ (-4.9%)","FDP"
3023,"Speicher AR","Speicher (AR)","Speicher AR","Mit einem Stimmenanteil von 66,9 Prozent obsiegt in der Gemeinde Speicher die Kandidatin respektive der Kandidat der <b>FDP</b>. Die <b>SVP</b> erhält mit ihrer Bewerberin respektive ihrem Bewerber noch 30,5 Prozent der Stimmen.<br><br>","Le candidat ou la candidate du <b><b>PL</b>R</b> obtient le plus grand nombre de voix (988) à Speicher. L'<b>UDC</b> obtient 450 voix avec son candidat ou sa candidate.<br><br>","La persona candidata del partito <b>PLR</b> ottiene il miglior punteggio con 988 voti a Speicher. È seguita da quella del partito <b>UDC</b> con 450 voti.<br><br>","tab_h$tr£$td£FDP$/td£tab_r1100tab_r2#6268AFtab_r3$td£$b£66.9%$/b£$/td£§+31.6$/td£$/tr£$tr£$td£SVP$/td£tab_r146tab_r2#547d34tab_r3$td£$b£30.5%$/b£$/td£§+7.2$/td£$/tr£$/table£$br£Gültige Wahlzettel: $b£1'477$/b£$br£Wahlbeteiligung: $b£47.6%$/b£ (-2.9%)","tab_h_fr$tr£$td£PLR$/td£tab_r1100tab_r2#6268AFtab_r3$td£$b£66.9%$/b£$/td£§+31.6$/td£$/tr£$tr£$td£UDC$/td£tab_r146tab_r2#547d34tab_r3$td£$b£30.5%$/b£$/td£§+7.2$/td£$/tr£$/table£$br£Bulletins de vote valables: $b£1'477$/b£$br£Taux de participation: $b£47.6%$/b£ (-2.9%)","tab_h_it$tr£$td£PLR$/td£tab_r1100tab_r2#6268AFtab_r3$td£$b£66.9%$/b£$/td£§+31.6$/td£$/tr£$tr£$td£UDC$/td£tab_r146tab_r2#547d34tab_r3$td£$b£30.5%$/b£$/td£§+7.2$/td£$/tr£$/table£$br£Schede elettorali valide: $b£1'477$/b£$br£Tasso di partecipazione: $b£47.6%$/b£ (-2.9%)","FDP"
